Date,Week,Product_ID,Sales,Promotion,Holiday
2024-06-04,23,P007,18,No,No
2024-06-04,23,P008,19,No,No
2024-06-04,23,P009,16,No,No
2024-06-04,23,P010,15,No,No
2024-06-05,23,P001,25,No,No
2024-06-05,23,P002,22,No,No
2024-06-05,23,P003,16,No,No
2024-06-05,23,P004,11,No,No
2024-06-05,23,P005,14,Yes,No
2024-06-05,23,P006,21,No,No
2024-06-05,23,P007,21,No,No
2024-06-05,23,P008,16,Yes,No
2024-06-05,23,P009,17,No,No
2024-06-05,23,P010,16,Yes,No
2024-06-06,23,P001,23,No,No
2024-06-06,23,P002,18,No,No
2024-06-06,23,P003,21,No,No
2024-06-06,23,P004,22,No,No
2024-06-06,23,P005,21,No,No
2024-06-06,23,P006,16,No,No
2024-06-06,23,P007,23,No,No
2024-06-06,23,P008,25,No,No
2024-06-06,23,P009,11,No,No
2024-06-06,23,P010,19,No,No
2024-06-07,23,P001,18,No,No
2024-06-07,23,P002,24,No,No
2024-06-07,23,P003,25,No,No
2024-06-07,23,P004,18,No,No
2024-06-07,23,P005,23,No,No
2024-06-07,23,P006,24,No,No
2024-06-07,23,P007,19,No,No
2024-06-07,23,P008,26,No,No
2024-06-07,23,P009,24,No,No
2024-06-07,23,P010,14,No,No
2024-06-08,23,P001,22,No,No
2024-06-08,23,P002,27,No,No
2024-06-08,23,P003,20,Yes,No
2024-06-08,23,P004,19,No,No
2024-06-08,23,P005,19,No,No
2024-06-08,23,P006,25,No,No
2024-06-08,23,P007,16,Yes,No
2024-06-08,23,P008,24,Yes,No
2024-06-08,23,P009,17,No,No
2024-06-08,23,P010,24,No,No
2024-06-09,23,P001,24,Yes,No
2024-06-09,23,P002,22,No,No
2024-06-09,23,P003,19,No,No
2024-06-09,23,P004,27,No,No
2024-06-09,23,P005,21,Yes,No
2024-06-09,23,P006,20,Yes,No
2024-06-09,23,P007,17,Yes,No
2024-06-09,23,P008,14,No,No
2024-06-09,23,P009,20,No,No
2024-06-09,23,P010,16,Yes,No
2024-06-10,24,P001,23,No,No
2024-06-10,24,P002,16,No,No
2024-06-10,24,P003,24,No,No
2024-06-10,24,P004,25,No,No
2024-06-10,24,P005,14,No,No
2024-06-10,24,P006,23,No,No
2024-06-10,24,P007,20,No,No
2024-06-10,24,P008,24,No,No
2024-06-10,24,P009,18,No,No
2024-06-10,24,P010,21,No,No
2024-06-11,24,P001,22,Yes,No
2024-06-11,24,P002,16,No,No
2024-06-11,24,P003,25,No,No
2024-06-11,24,P004,23,No,No
2024-06-11,24,P005,21,Yes,No
2024-06-11,24,P006,22,No,No
2024-06-11,24,P007,14,Yes,No
2024-06-11,24,P008,13,No,No
2024-06-11,24,P009,16,No,No
2024-06-11,24,P010,20,Yes,No
2024-06-12,24,P001,21,Yes,No
2024-06-12,24,P002,21,No,No
2024-06-12,24,P003,32,Yes,No
2024-06-12,24,P004,24,Yes,No
2024-06-12,24,P005,16,No,No
2024-06-12,24,P006,24,No,No
2024-06-12,24,P007,17,No,No
2024-06-12,24,P008,30,No,No
2024-06-12,24,P009,19,No,No
2024-06-12,24,P010,17,No,No
2024-06-13,24,P001,30,No,No
2024-06-13,24,P002,20,No,No
2024-06-13,24,P003,22,No,No
2024-06-13,24,P004,15,No,No
2024-06-13,24,P005,22,No,No
2024-06-13,24,P006,15,Yes,No
2024-06-13,24,P007,18,No,No
2024-06-13,24,P008,23,Yes,No
2024-06-13,24,P009,20,No,No
2024-06-13,24,P010,17,No,No
2024-06-14,24,P001,15,No,No
2024-06-14,24,P002,24,No,No
2024-06-14,24,P003,28,No,No
2024-06-14,24,P004,17,No,No
2024-06-14,24,P005,24,Yes,No
2024-06-14,24,P006,21,No,No
2024-06-14,24,P007,24,No,No
2024-06-14,24,P008,28,No,No
2024-06-14,24,P009,20,No,No
2024-06-14,24,P010,20,No,No
2024-06-15,24,P001,23,No,No
2024-06-15,24,P002,18,No,No
2024-06-15,24,P003,25,No,No
2024-06-15,24,P004,14,Yes,No
2024-06-15,24,P005,22,No,No
2024-06-15,24,P006,22,No,No
2024-06-15,24,P007,26,No,No
2024-06-15,24,P008,26,No,No
2024-06-15,24,P009,25,No,No
2024-06-15,24,P010,20,No,No
2024-06-16,24,P001,24,No,No
2024-06-16,24,P002,19,No,No
2024-06-16,24,P003,14,Yes,No
2024-06-16,24,P004,15,No,No
2024-06-16,24,P005,19,No,No
2024-06-16,24,P006,19,Yes,No
2024-06-16,24,P007,20,No,No
2024-06-16,24,P008,18,No,No
2024-06-16,24,P009,21,No,No
2024-06-16,24,P010,25,No,No
2024-06-17,25,P001,18,Yes,No
2024-06-17,25,P002,26,No,No
2024-06-17,25,P003,17,No,No
2024-06-17,25,P004,15,No,No
2024-06-17,25,P005,15,No,No
2024-06-17,25,P006,9,No,No
2024-06-17,25,P007,15,No,No
2024-06-17,25,P008,14,No,No
2024-06-17,25,P009,23,No,No
2024-06-17,25,P010,23,No,No
2024-06-18,25,P001,15,No,No
2024-06-18,25,P002,21,No,No
2024-06-18,25,P003,18,No,No
2024-06-18,25,P004,15,Yes,No
2024-06-18,25,P005,15,No,No
2024-06-18,25,P006,18,No,No
2024-06-18,25,P007,15,No,No
2024-06-18,25,P008,18,No,No
2024-06-18,25,P009,27,No,No
2024-06-18,25,P010,29,No,No
2024-06-19,25,P001,26,No,No
2024-06-19,25,P002,16,No,No
2024-06-19,25,P003,25,Yes,No
2024-06-19,25,P004,23,No,No
2024-06-19,25,P005,23,No,No
2024-06-19,25,P006,13,Yes,No
2024-06-19,25,P007,17,Yes,No
2024-06-19,25,P008,13,No,No
2024-06-19,25,P009,18,Yes,No
2024-06-19,25,P010,22,No,No
2024-06-20,25,P001,19,No,No
2024-06-20,25,P002,14,No,No
2024-06-20,25,P003,19,No,No
2024-06-20,25,P004,14,No,No
2024-06-20,25,P005,21,No,No
2024-06-20,25,P006,24,No,No
2024-06-20,25,P007,22,No,No
2024-06-20,25,P008,25,No,No
2024-06-20,25,P009,19,No,No
2024-06-20,25,P010,23,Yes,No
2024-06-21,25,P001,24,Yes,No
2024-06-21,25,P002,13,No,No
2024-06-21,25,P003,26,No,No
2024-06-21,25,P004,14,No,No
2024-06-21,25,P005,26,Yes,No
2024-06-21,25,P006,23,No,No
2024-06-21,25,P007,25,No,No
2024-06-21,25,P008,21,No,No
2024-06-21,25,P009,23,No,No
2024-06-21,25,P010,14,No,No
2024-06-22,25,P001,16,No,No
2024-06-22,25,P002,14,No,No
2024-06-22,25,P003,23,No,No
2024-06-22,25,P004,26,No,No
2024-06-22,25,P005,19,No,No
2024-06-22,25,P006,36,No,No
2024-06-22,25,P007,14,No,No
2024-06-22,25,P008,16,No,No
2024-06-22,25,P009,15,No,No
2024-06-22,25,P010,21,Yes,No
2024-06-23,25,P001,20,No,No
2024-06-23,25,P002,24,Yes,No
2024-06-23,25,P003,29,Yes,No
2024-06-23,25,P004,24,No,No
2024-06-23,25,P005,18,No,No
2024-06-23,25,P006,7,No,No
2024-06-23,25,P007,18,No,No
2024-06-23,25,P008,19,No,No
2024-06-23,25,P009,28,No,No
2024-06-23,25,P010,26,No,No
2024-06-24,26,P001,13,No,No
2024-06-24,26,P002,16,No,No
2024-06-24,26,P003,21,No,No
2024-06-24,26,P004,22,No,No
2024-06-24,26,P005,21,No,No
2024-06-24,26,P006,22,No,No
2024-06-24,26,P007,19,No,No
2024-06-24,26,P008,20,No,No
2024-06-24,26,P009,23,Yes,No
2024-06-24,26,P010,16,No,No
2024-06-25,26,P001,20,No,No
2024-06-25,26,P002,17,No,No
2024-06-25,26,P003,26,No,No
2024-06-25,26,P004,15,No,No
2024-06-25,26,P005,17,No,No
2024-06-25,26,P006,26,No,No
2024-06-25,26,P007,19,Yes,No
2024-06-25,26,P008,16,No,No
2024-06-25,26,P009,15,No,No
2024-06-25,26,P010,17,No,No
2024-06-26,26,P001,21,No,No
2024-06-26,26,P002,15,No,No
2024-06-26,26,P003,13,No,No
2024-06-26,26,P004,15,Yes,No
2024-06-26,26,P005,27,Yes,No
2024-06-26,26,P006,28,No,No
2024-06-26,26,P007,19,No,No
2024-06-26,26,P008,11,No,No
2024-06-26,26,P009,12,No,No
2024-06-26,26,P010,23,No,No
2024-06-27,26,P001,24,No,No
2024-06-27,26,P002,18,No,No
2024-06-27,26,P003,22,Yes,No
2024-06-27,26,P004,11,No,No
2024-06-27,26,P005,22,No,No
2024-06-27,26,P006,18,No,No
2024-06-27,26,P007,12,No,No
2024-06-27,26,P008,17,No,No
2024-06-27,26,P009,24,No,No
2024-06-27,26,P010,19,Yes,No
2024-06-28,26,P001,23,No,No
2024-06-28,26,P002,19,No,No
2024-06-28,26,P003,27,No,No
2024-06-28,26,P004,28,No,No
2024-06-28,26,P005,13,No,No
2024-06-28,26,P006,18,Yes,No
2024-06-28,26,P007,20,No,No
2024-06-28,26,P008,18,No,No
2024-06-28,26,P009,22,No,No
2024-06-28,26,P010,23,No,No
2024-06-29,26,P001,19,No,No
2024-06-29,26,P002,18,Yes,No
2024-06-29,26,P003,15,No,No
2024-06-29,26,P004,21,No,No
2024-06-29,26,P005,17,No,No
2024-06-29,26,P006,20,No,No
2024-06-29,26,P007,21,Yes,No
2024-06-29,26,P008,22,No,No
2024-06-29,26,P009,28,No,No
2024-06-29,26,P010,21,No,No
2024-06-30,26,P001,12,No,No
2024-06-30,26,P002,18,No,No
2024-06-30,26,P003,20,No,No
2024-06-30,26,P004,17,No,No
2024-06-30,26,P005,18,No,No
2024-06-30,26,P006,17,No,No
2024-06-30,26,P007,23,No,No
2024-06-30,26,P008,19,No,No
2024-06-30,26,P009,23,No,No
2024-06-30,26,P010,22,No,No
2024-07-01,27,P001,14,Yes,No
2024-07-01,27,P002,19,No,No
2024-07-01,27,P003,14,No,No
2024-07-01,27,P004,25,Yes,No
2024-07-01,27,P005,27,Yes,No
2024-07-01,27,P006,16,Yes,No
2024-07-01,27,P007,22,No,No
2024-07-01,27,P008,20,No,No
2024-07-01,27,P009,18,No,No
2024-07-01,27,P010,29,Yes,No
2024-07-02,27,P001,16,No,No
2024-07-02,27,P002,23,No,No
2024-07-02,27,P003,24,No,No
2024-07-02,27,P004,24,No,No
2024-07-02,27,P005,18,No,No
2024-07-02,27,P006,23,No,No
2024-07-02,27,P007,20,No,No
2024-07-02,27,P008,22,Yes,No
2024-07-02,27,P009,14,Yes,No
2024-07-02,27,P010,28,No,No
2024-07-03,27,P001,14,No,No
2024-07-03,27,P002,23,No,No
2024-07-03,27,P003,20,Yes,No
2024-07-03,27,P004,16,No,No
2024-07-03,27,P005,21,No,No
2024-07-03,27,P006,22,No,No
2024-07-03,27,P007,16,No,No
2024-07-03,27,P008,16,No,No
2024-07-03,27,P009,18,No,No
2024-07-03,27,P010,26,No,No
2024-07-04,27,P001,28,No,No
2024-07-04,27,P002,27,Yes,No
2024-07-04,27,P003,19,No,No
2024-07-04,27,P004,24,No,No
2024-07-04,27,P005,16,No,No
2024-07-04,27,P006,21,Yes,No
2024-07-04,27,P007,16,No,No
2024-07-04,27,P008,14,No,No
2024-07-04,27,P009,26,No,No
2024-07-04,27,P010,24,Yes,No
2024-07-05,27,P001,23,No,No
2024-07-05,27,P002,17,Yes,No
2024-07-05,27,P003,19,No,No
2024-07-05,27,P004,12,No,No
2024-07-05,27,P005,19,No,No
2024-07-05,27,P006,21,No,No
2024-07-05,27,P007,20,No,No
2024-07-05,27,P008,19,No,No
2024-07-05,27,P009,17,Yes,No
2024-07-05,27,P010,15,No,No
2024-07-06,27,P001,29,No,No
2024-07-06,27,P002,17,No,No
2024-07-06,27,P003,18,No,No
2024-07-06,27,P004,19,No,No
2024-07-06,27,P005,22,No,No
2024-07-06,27,P006,25,No,No
2024-07-06,27,P007,9,No,No
2024-07-06,27,P008,26,No,No
2024-07-06,27,P009,20,No,No
2024-07-06,27,P010,18,No,No
2024-07-07,27,P001,16,No,No
2024-07-07,27,P002,29,No,No
2024-07-07,27,P003,17,No,No
2024-07-07,27,P004,28,No,No
2024-07-07,27,P005,25,No,No
2024-07-07,27,P006,19,Yes,No
2024-07-07,27,P007,20,Yes,No
2024-07-07,27,P008,20,No,No
2024-07-07,27,P009,21,Yes,No
2024-07-07,27,P010,25,No,No
2024-07-08,28,P001,16,No,No
2024-07-08,28,P002,15,No,No
2024-07-08,28,P003,24,No,No
2024-07-08,28,P004,24,Yes,No
2024-07-08,28,P005,15,No,No
2024-07-08,28,P006,19,No,No
2024-07-08,28,P007,25,No,No
2024-07-08,28,P008,23,No,No
2024-07-08,28,P009,17,No,No
2024-07-08,28,P010,25,No,No
2024-07-09,28,P001,20,No,No
2024-07-09,28,P002,13,No,No
2024-07-09,28,P003,18,No,No
2024-07-09,28,P004,18,No,No
2024-07-09,28,P005,17,No,No
2024-07-09,28,P006,15,No,No
2024-07-09,28,P007,20,No,No
2024-07-09,28,P008,11,No,No
2024-07-09,28,P009,13,No,No
2024-07-09,28,P010,19,No,No
2024-07-10,28,P001,17,Yes,No
2024-07-10,28,P002,17,No,No
2024-07-10,28,P003,16,No,No
2024-07-10,28,P004,19,No,No
2024-07-10,28,P005,20,No,No
2024-07-10,28,P006,24,No,No
2024-07-10,28,P007,18,No,No
2024-07-10,28,P008,17,Yes,No
2024-07-10,28,P009,22,Yes,No
2024-07-10,28,P010,12,No,No
2024-07-11,28,P001,27,No,No
2024-07-11,28,P002,14,Yes,No
2024-07-11,28,P003,19,No,No
2024-07-11,28,P004,27,No,No
2024-07-11,28,P005,30,No,No
2024-07-11,28,P006,23,No,No
2024-07-11,28,P007,15,No,No
2024-07-11,28,P008,25,No,No
2024-07-11,28,P009,24,Yes,No
2024-07-11,28,P010,21,No,No
2024-07-12,28,P001,29,No,No
2024-07-12,28,P002,23,No,No
2024-07-12,28,P003,23,No,No
2024-07-12,28,P004,18,No,No
2024-07-12,28,P005,24,No,No
2024-07-12,28,P006,25,Yes,No
2024-07-12,28,P007,23,Yes,No
2024-07-12,28,P008,15,Yes,No
2024-07-12,28,P009,18,No,No
2024-07-12,28,P010,26,No,No
2024-07-13,28,P001,21,Yes,No
2024-07-13,28,P002,19,No,No
2024-07-13,28,P003,21,Yes,No
2024-07-13,28,P004,19,No,No
2024-07-13,28,P005,17,No,No
2024-07-13,28,P006,10,No,No
2024-07-13,28,P007,20,No,No
2024-07-13,28,P008,18,No,No
2024-07-13,28,P009,18,Yes,No
2024-07-13,28,P010,22,No,No
2024-07-14,28,P001,23,Yes,No
2024-07-14,28,P002,20,No,No
2024-07-14,28,P003,20,No,No
2024-07-14,28,P004,24,No,No
2024-07-14,28,P005,13,No,No
2024-07-14,28,P006,20,No,No
2024-07-14,28,P007,27,No,No
2024-07-14,28,P008,12,Yes,No
2024-07-14,28,P009,14,No,No
2024-07-14,28,P010,23,No,No
2024-07-15,29,P001,19,No,No
2024-07-15,29,P002,23,No,No
2024-07-15,29,P003,19,No,No
2024-07-15,29,P004,17,No,No
2024-07-15,29,P005,23,No,No
2024-07-15,29,P006,22,No,No
2024-07-15,29,P007,20,No,No
2024-07-15,29,P008,24,No,No
2024-07-15,29,P009,26,Yes,No
2024-07-15,29,P010,23,No,No
2024-07-16,29,P001,17,No,No
2024-07-16,29,P002,18,Yes,No
2024-07-16,29,P003,18,Yes,No
2024-07-16,29,P004,23,No,No
2024-07-16,29,P005,22,No,No
2024-07-16,29,P006,24,No,No
2024-07-16,29,P007,29,No,No
2024-07-16,29,P008,31,No,No
2024-07-16,29,P009,18,No,No
2024-07-16,29,P010,23,No,No
2024-07-17,29,P001,19,No,No
2024-07-17,29,P002,18,No,No
2024-07-17,29,P003,17,Yes,No
2024-07-17,29,P004,22,Yes,No
2024-07-17,29,P005,20,Yes,No
2024-07-17,29,P006,17,No,No
2024-07-17,29,P007,22,No,No
2024-07-17,29,P008,21,No,No
2024-07-17,29,P009,12,No,No
2024-07-17,29,P010,15,Yes,No
2024-07-18,29,P001,19,Yes,No
2024-07-18,29,P002,18,No,No
2024-07-18,29,P003,24,No,No
2024-07-18,29,P004,18,Yes,No
2024-07-18,29,P005,17,No,No
2024-07-18,29,P006,10,No,No
2024-07-18,29,P007,13,No,No
2024-07-18,29,P008,20,No,No
2024-07-18,29,P009,18,No,No
2024-07-18,29,P010,20,Yes,No
2024-07-19,29,P001,19,Yes,No
2024-07-19,29,P002,27,No,No
2024-07-19,29,P003,11,No,No
2024-07-19,29,P004,14,No,No
2024-07-19,29,P005,15,No,No
2024-07-19,29,P006,18,No,No
2024-07-19,29,P007,12,No,No
2024-07-19,29,P008,15,No,No
2024-07-19,29,P009,19,No,No
2024-07-19,29,P010,22,No,No
2024-07-20,29,P001,21,No,No
2024-07-20,29,P002,23,No,No
2024-07-20,29,P003,18,No,No
2024-07-20,29,P004,20,Yes,No
2024-07-20,29,P005,25,No,No
2024-07-20,29,P006,17,No,No
2024-07-20,29,P007,19,No,No
2024-07-20,29,P008,16,No,No
2024-07-20,29,P009,22,No,No
2024-07-20,29,P010,19,No,No
2024-07-21,29,P001,25,Yes,No
2024-07-21,29,P002,21,No,No
2024-07-21,29,P003,19,No,No
2024-07-21,29,P004,25,Yes,No
2024-07-21,29,P005,17,Yes,No
2024-07-21,29,P006,11,No,No
2024-07-21,29,P007,21,No,No
2024-07-21,29,P008,19,No,No
2024-07-21,29,P009,14,No,No
2024-07-21,29,P010,19,No,No
2024-07-22,30,P001,24,No,No
2024-07-22,30,P002,23,No,No
2024-07-22,30,P003,17,No,No
2024-07-22,30,P004,20,No,No
2024-07-22,30,P005,24,Yes,No
2024-07-22,30,P006,15,No,No
2024-07-22,30,P007,15,No,No
2024-07-22,30,P008,29,No,No
2024-07-22,30,P009,23,No,No
2024-07-22,30,P010,18,Yes,No
2024-07-23,30,P001,16,No,No
2024-07-23,30,P002,14,Yes,No
2024-07-23,30,P003,26,No,No
2024-07-23,30,P004,18,No,No
2024-07-23,30,P005,16,Yes,No
2024-07-23,30,P006,20,No,No
2024-07-23,30,P007,19,No,No
2024-07-23,30,P008,26,No,No
2024-07-23,30,P009,25,Yes,No
2024-07-23,30,P010,19,No,No
2024-07-24,30,P001,20,No,No
2024-07-24,30,P002,17,No,No
2024-07-24,30,P003,22,No,No
2024-07-24,30,P004,17,No,No
2024-07-24,30,P005,17,No,No
2024-07-24,30,P006,20,No,No
2024-07-24,30,P007,16,No,No
2024-07-24,30,P008,22,Yes,No
2024-07-24,30,P009,22,Yes,No
2024-07-24,30,P010,15,Yes,No
2024-07-25,30,P001,14,No,No
2024-07-25,30,P002,15,Yes,No
2024-07-25,30,P003,21,No,No
2024-07-25,30,P004,20,No,No
2024-07-25,30,P005,21,Yes,No
2024-07-25,30,P006,21,Yes,No
2024-07-25,30,P007,22,No,No
2024-07-25,30,P008,23,No,No
2024-07-25,30,P009,18,No,No
2024-07-25,30,P010,22,Yes,No
2024-07-26,30,P001,22,Yes,No
2024-07-26,30,P002,23,No,No
2024-07-26,30,P003,23,No,No
2024-07-26,30,P004,15,No,No
2024-07-26,30,P005,15,No,No
2024-07-26,30,P006,24,No,No
2024-07-26,30,P007,24,No,No
2024-07-26,30,P008,23,No,No
2024-07-26,30,P009,23,Yes,No
2024-07-26,30,P010,20,No,No
2024-07-27,30,P001,14,No,No
2024-07-27,30,P002,10,No,No
2024-07-27,30,P003,14,Yes,No
2024-07-27,30,P004,14,No,No
2024-07-27,30,P005,18,No,No
2024-07-27,30,P006,18,No,No
2024-07-27,30,P007,25,No,No
2024-07-27,30,P008,29,No,No
2024-07-27,30,P009,22,No,No
2024-07-27,30,P010,21,No,No
2024-07-28,30,P001,24,No,No
2024-07-28,30,P002,12,No,No
2024-07-28,30,P003,20,No,No
2024-07-28,30,P004,21,No,No
2024-07-28,30,P005,28,No,No
2024-07-28,30,P006,29,No,No
2024-07-28,30,P007,26,No,No
2024-07-28,30,P008,15,Yes,No
2024-07-28,30,P009,20,No,No
2024-07-28,30,P010,18,No,No
2024-07-29,31,P001,19,No,No
2024-07-29,31,P002,16,No,No
2024-07-29,31,P003,26,No,No
2024-07-29,31,P004,20,No,No
2024-07-29,31,P005,27,No,No
2024-07-29,31,P006,15,No,No
2024-07-29,31,P007,16,No,No
2024-07-29,31,P008,24,No,No
2024-07-29,31,P009,26,Yes,No
2024-07-29,31,P010,13,Yes,No
2024-07-30,31,P001,12,No,No
2024-07-30,31,P002,19,No,No
2024-07-30,31,P003,20,No,No
2024-07-30,31,P004,17,No,No
2024-07-30,31,P005,19,Yes,No
2024-07-30,31,P006,25,No,No
2024-07-30,31,P007,18,No,No
2024-07-30,31,P008,25,No,No
2024-07-30,31,P009,25,No,No
2024-07-30,31,P010,20,No,No
2024-07-31,31,P001,19,No,No
2024-07-31,31,P002,19,Yes,No
2024-07-31,31,P003,12,Yes,No
2024-07-31,31,P004,27,No,No
2024-07-31,31,P005,23,No,No
2024-07-31,31,P006,16,No,No
2024-07-31,31,P007,20,No,No
2024-07-31,31,P008,16,No,No
2024-07-31,31,P009,24,Yes,No
2024-07-31,31,P010,18,No,No
2024-08-01,31,P001,16,Yes,No
2024-08-01,31,P002,15,No,No
2024-08-01,31,P003,20,No,No
2024-08-01,31,P004,25,No,No
2024-08-01,31,P005,21,No,No
2024-08-01,31,P006,24,No,No
2024-08-01,31,P007,24,No,No
2024-08-01,31,P008,20,No,No
2024-08-01,31,P009,16,Yes,No
2024-08-01,31,P010,18,Yes,No
2024-08-02,31,P001,17,No,No
2024-08-02,31,P002,13,Yes,No
2024-08-02,31,P003,18,No,No
2024-08-02,31,P004,15,No,No
2024-08-02,31,P005,17,No,No
2024-08-02,31,P006,15,No,No
2024-08-02,31,P007,15,No,No
2024-08-02,31,P008,18,Yes,No
2024-08-02,31,P009,16,No,No
2024-08-02,31,P010,16,No,No
2024-08-03,31,P001,12,No,No
2024-08-03,31,P002,25,No,No
2024-08-03,31,P003,22,No,No
2024-08-03,31,P004,19,No,No
2024-08-03,31,P005,19,Yes,No
2024-08-03,31,P006,17,No,No
2024-08-03,31,P007,25,Yes,No
2024-08-03,31,P008,14,No,No
2024-08-03,31,P009,16,No,No
2024-08-03,31,P010,25,Yes,No
2024-08-04,31,P001,24,No,No
2024-08-04,31,P002,20,No,No
2024-08-04,31,P003,22,No,No
2024-08-04,31,P004,14,No,No
2024-08-04,31,P005,15,No,No
2024-08-04,31,P006,22,No,No
2024-08-04,31,P007,26,No,No
2024-08-04,31,P008,16,No,No
2024-08-04,31,P009,24,Yes,No
2024-08-04,31,P010,19,Yes,No
2024-08-05,32,P001,24,Yes,No
2024-08-05,32,P002,15,No,No
2024-08-05,32,P003,22,Yes,No
2024-08-05,32,P004,17,No,No
2024-08-05,32,P005,19,No,No
2024-08-05,32,P006,12,No,No
2024-08-05,32,P007,24,Yes,No
2024-08-05,32,P008,18,No,No
2024-08-05,32,P009,31,No,No
2024-08-05,32,P010,16,No,No
2024-08-06,32,P001,21,Yes,No
2024-08-06,32,P002,14,No,No
2024-08-06,32,P003,24,No,No
2024-08-06,32,P004,23,No,No
2024-08-06,32,P005,16,No,No
2024-08-06,32,P006,20,No,No
2024-08-06,32,P007,22,No,No
2024-08-06,32,P008,18,No,No
2024-08-06,32,P009,25,No,No
2024-08-06,32,P010,21,No,No
2024-08-07,32,P001,28,No,No
2024-08-07,32,P002,15,No,No
2024-08-07,32,P003,22,No,No
2024-08-07,32,P004,21,No,No
2024-08-07,32,P005,13,No,No
2024-08-07,32,P006,26,No,No
2024-08-07,32,P007,16,No,No
2024-08-07,32,P008,20,No,No
2024-08-07,32,P009,17,Yes,No
2024-08-07,32,P010,16,No,No
2024-08-08,32,P001,24,No,No
2024-08-08,32,P002,21,No,No
2024-08-08,32,P003,17,No,No
2024-08-08,32,P004,16,Yes,No
2024-08-08,32,P005,24,No,No
2024-08-08,32,P006,17,No,No
2024-08-08,32,P007,18,Yes,No
2024-08-08,32,P008,19,No,No
2024-08-08,32,P009,16,No,No
2024-08-08,32,P010,24,No,No
2024-08-09,32,P001,16,No,No
2024-08-09,32,P002,18,No,No
2024-08-09,32,P003,20,No,No
2024-08-09,32,P004,24,No,No
2024-08-09,32,P005,18,No,No
2024-08-09,32,P006,13,No,No
2024-08-09,32,P007,26,No,No
2024-08-09,32,P008,22,No,No
2024-08-09,32,P009,20,No,No
2024-08-09,32,P010,19,No,No
2024-08-10,32,P001,22,No,No
2024-08-10,32,P002,27,No,No
2024-08-10,32,P003,24,No,No
2024-08-10,32,P004,21,No,No
2024-08-10,32,P005,18,No,No
2024-08-10,32,P006,12,No,No
2024-08-10,32,P007,19,No,No
2024-08-10,32,P008,17,No,No
2024-08-10,32,P009,21,No,No
2024-08-10,32,P010,22,No,No
2024-08-11,32,P001,20,No,No
2024-08-11,32,P002,22,No,No
2024-08-11,32,P003,24,No,No
2024-08-11,32,P004,22,No,No
2024-08-11,32,P005,22,No,No
2024-08-11,32,P006,27,Yes,No
2024-08-11,32,P007,22,No,No
2024-08-11,32,P008,21,No,No
2024-08-11,32,P009,16,No,No
2024-08-11,32,P010,20,No,No
2024-08-12,33,P001,15,No,No
2024-08-12,33,P002,22,No,No
2024-08-12,33,P003,20,No,No
2024-08-12,33,P004,26,Yes,No
2024-08-12,33,P005,19,No,No
2024-08-12,33,P006,17,No,No
2024-08-12,33,P007,23,No,No
2024-08-12,33,P008,20,Yes,No
2024-08-12,33,P009,19,No,No
2024-08-12,33,P010,23,No,No
2024-08-13,33,P001,18,No,No
2024-08-13,33,P002,16,No,No
2024-08-13,33,P003,17,No,No
2024-08-13,33,P004,24,No,No
2024-08-13,33,P005,19,No,No
2024-08-13,33,P006,19,No,No
2024-08-13,33,P007,26,No,No
2024-08-13,33,P008,16,Yes,No
2024-08-13,33,P009,13,No,No
2024-08-13,33,P010,19,No,No
2024-08-14,33,P001,25,No,No
2024-08-14,33,P002,21,No,No
2024-08-14,33,P003,17,No,No
2024-08-14,33,P004,20,No,No
2024-08-14,33,P005,17,No,No
2024-08-14,33,P006,24,No,No
2024-08-14,33,P007,12,No,No
2024-08-14,33,P008,12,No,No
2024-08-14,33,P009,17,No,No
2024-08-14,33,P010,25,No,No
2024-08-15,33,P001,17,No,No
2024-08-15,33,P002,22,No,No
2024-08-15,33,P003,22,No,No
2024-08-15,33,P004,23,No,No
2024-08-15,33,P005,20,Yes,No
2024-08-15,33,P006,15,No,No
2024-08-15,33,P007,19,No,No
2024-08-15,33,P008,20,No,No
2024-08-15,33,P009,15,No,No
2024-08-15,33,P010,11,No,No
2024-08-16,33,P001,17,No,No
2024-08-16,33,P002,15,No,No
2024-08-16,33,P003,19,No,No
2024-08-16,33,P004,25,Yes,No
2024-08-16,33,P005,32,No,No
2024-08-16,33,P006,30,No,No
2024-08-16,33,P007,22,No,No
2024-08-16,33,P008,23,No,No
2024-08-16,33,P009,13,Yes,No
2024-08-16,33,P010,12,No,No
2024-08-17,33,P001,19,No,No
2024-08-17,33,P002,14,No,No
2024-08-17,33,P003,26,No,No
2024-08-17,33,P004,17,No,No
2024-08-17,33,P005,26,Yes,No
2024-08-17,33,P006,17,No,No
2024-08-17,33,P007,22,Yes,No
2024-08-17,33,P008,14,Yes,No
2024-08-17,33,P009,23,No,No
2024-08-17,33,P010,26,Yes,No
2024-08-18,33,P001,11,No,No
2024-08-18,33,P002,14,No,No
2024-08-18,33,P003,12,No,No
2024-08-18,33,P004,24,No,No
2024-08-18,33,P005,18,Yes,No
2024-08-18,33,P006,19,No,No
2024-08-18,33,P007,17,No,No
2024-08-18,33,P008,30,No,No
2024-08-18,33,P009,17,No,No
2024-08-18,33,P010,22,Yes,No
2024-08-19,34,P001,23,No,No
2024-08-19,34,P002,20,Yes,No
2024-08-19,34,P003,22,Yes,No
2024-08-19,34,P004,22,No,No
2024-08-19,34,P005,25,No,No
2024-08-19,34,P006,23,No,No
